I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
-27.761488,25.227932,119.880257,0.429196,0.846190,-0.096430,-0.300757,50.125000,32.000000,0.000210,-4.203877,7.797977,-4.462136,0.020240,0.010653,0.003196,1558.770020,-63.221157,-9.316521,-174.816376,0.003586,-0.070116,-0.003630
-27.760170,25.227814,119.881927,0.429188,0.846197,-0.096425,-0.300750,50.125000,13.000000,0.001993,-4.268442,7.697543,-4.512353,0.019175,0.024501,-0.002131,1558.770996,-63.167789,-8.694821,-174.771896,0.017713,-0.115762,0.052862
-27.758554,25.227978,119.883621,0.429179,0.846205,-0.096417,-0.300744,50.125000,13.000000,0.000089,-4.168008,7.676022,-4.433441,0.025566,0.024501,-0.018109,1558.771973,-63.281342,-8.913669,-175.237106,0.050659,-0.089830,0.103283
-27.757666,25.228083,119.884850,0.429172,0.846210,-0.096413,-0.300740,50.125000,13.000000,0.000171,-4.124965,7.719065,-4.476484,0.021305,0.001065,0.000000,1558.772949,-63.244865,-9.162642,-175.024155,0.007147,-0.024017,-0.017660
-27.758455,25.227335,119.884872,0.429172,0.846210,-0.096423,-0.300738,50.125000,13.000000,0.000030,-4.211051,7.754934,-4.469310,0.001065,-0.012783,0.019175,1558.774048,-63.194714,-9.111111,-174.823380,-0.041085,0.020724,-0.096032
-27.759226,25.226130,119.884644,0.429175,0.846209,-0.096433,-0.300733,50.125000,32.000000,0.000063,-4.175182,7.704717,-4.440614,0.019175,0.000000,0.015979,1558.775024,-63.244522,-9.008318,-175.086914,-0.024621,-0.051254,-0.076684
-27.758713,25.225969,119.886681,0.429161,0.846217,-0.096436,-0.300728,50.125000,13.000000,0.002084,-4.196703,7.683196,-4.533875,0.019175,0.004261,-0.011718,1558.776001,-63.073235,-8.686047,-174.751877,0.029887,-0.009219,0.036884
-27.758135,25.226248,119.887474,0.429156,0.846220,-0.096432,-0.300727,50.125000,13.000000,0.000092,-4.239747,7.783629,-4.498005,0.000000,-0.001065,0.000000,1558.776978,-63.125206,-9.131070,-174.567505,-0.001020,0.014143,0.006391
-27.758522,25.225166,119.887337,0.429159,0.846220,-0.096440,-0.300721,50.125000,13.000000,0.003118,-4.275616,7.690370,-4.419093,0.020240,0.005326,0.001065,1558.777954,-63.321083,-9.576859,-175.192520,0.006040,-0.042914,-0.009285
-27.757360,25.225992,119.888618,0.429150,0.846226,-0.096431,-0.300721,50.125000,13.000000,0.000334,-4.189529,7.726239,-4.483657,0.009587,0.008522,-0.024501,1558.779053,-63.144478,-8.988306,-174.816986,0.052366,0.013571,0.108395
-27.756969,25.226824,119.889084,0.429146,0.846227,-0.096425,-0.300725,50.125000,32.000000,0.000441,-4.239747,7.762108,-4.419093,0.019175,0.000000,0.007457,1558.780029,-63.281185,-9.212546,-174.910950,-0.008251,-0.032763,-0.045076
-27.757326,25.226709,119.889687,0.429141,0.846229,-0.096430,-0.300725,50.125000,12.000000,0.000459,-4.261268,7.754934,-4.447788,0.012783,-0.004261,0.006392,1558.781006,-63.236423,-9.090328,-174.794693,-0.009772,-0.003666,-0.043131
-27.757540,25.226929,119.890121,0.429136,0.846231,-0.096432,-0.300727,50.125000,13.000000,0.000074,-4.196703,7.726239,-4.462136,-0.003196,-0.010653,-0.005326,1558.781982,-63.198231,-9.026101,-174.912186,0.005130,0.070672,0.006161
-27.756907,25.226400,119.890610,0.429136,0.846233,-0.096431,-0.300721,50.125000,13.000000,0.001449,-4.239747,7.769282,-4.483657,0.001065,0.018109,0.005326,1558.782959,-63.114838,-8.991437,-174.907639,-0.004968,-0.080076,0.033971
-27.756353,25.225121,119.890640,0.429141,0.846235,-0.096432,-0.300710,50.125000,13.000000,0.002284,-4.124965,7.797977,-4.476484,-0.003196,0.000000,0.002131,1558.783936,-63.096313,-9.396288,-174.709915,-0.005911,0.009378,0.005621
-27.756401,25.223324,119.890968,0.429143,0.846237,-0.096442,-0.300697,50.125000,32.000000,0.002423,-4.117791,7.754934,-4.505179,0.020240,0.004261,0.010653,1558.785034,-63.032684,-9.160291,-174.675812,-0.012692,-0.059183,-0.047540
-27.756094,25.222570,119.892303,0.429136,0.846242,-0.096446,-0.300690,50.125000,13.000000,0.000716,-4.218225,7.676022,-4.469310,0.014914,0.017044,0.006392,1558.786011,-63.150311,-8.766578,-174.844757,-0.002456,-0.096780,0.008155
-27.754683,25.222202,119.894341,0.429126,0.846251,-0.096443,-0.300680,50.125000,13.000000,0.003770,-4.139313,7.654500,-4.548222,0.004261,0.005326,-0.012783,1558.786987,-62.963417,-8.613251,-174.682953,0.026987,0.008970,0.064149
-27.754436,25.223331,119.894958,0.429119,0.846253,-0.096438,-0.300687,50.125000,13.000000,0.003199,-4.225399,7.668848,-4.490831,-0.005326,-0.019175,-0.010653,1558.787964,-63.081062,-8.411809,-174.851898,0.011976,0.121186,0.007165
-27.754507,25.224901,119.895119,0.429113,0.846253,-0.096432,-0.300698,50.125000,13.000000,0.001307,-4.211051,7.704717,-4.519527,-0.004261,-0.007457,-0.008522,1558.788940,-63.055714,-8.792228,-174.630234,0.011870,0.065506,0.027615
-27.754150,25.224422,119.895584,0.429112,0.846255,-0.096432,-0.300693,50.125000,37.000000,0.000423,-4.232573,7.654500,-4.454962,0.002131,0.018109,0.025566,1558.790039,-63.117176,-8.890538,-174.716431,-0.043451,-0.125398,-0.042555
-27.754206,25.224075,119.895721,0.429112,0.846256,-0.096435,-0.300690,50.125000,13.000000,0.004378,-4.340180,7.704717,-4.512353,0.003196,-0.009587,0.007457,1558.791016,-63.103870,-8.630981,-174.451187,-0.016832,0.029682,-0.047363
-27.754608,25.225925,119.896103,0.429103,0.846256,-0.096430,-0.300704,50.125000,13.000000,0.000643,-4.225399,7.704717,-4.390398,0.017044,-0.010653,-0.009587,1558.792114,-63.319496,-9.053520,-175.116364,0.020450,0.052228,-0.006029
-27.755064,25.226385,119.896309,0.429099,0.846256,-0.096432,-0.300709,50.125000,13.000000,0.000642,-4.211051,7.676022,-4.426267,0.006392,-0.001065,0.005326,1558.792969,-63.144871,-8.997320,-174.800339,-0.008993,-0.006149,-0.022201
-27.755272,25.226500,119.895805,0.429102,0.846254,-0.096432,-0.300711,50.125000,13.000000,0.000279,-4.182356,7.747760,-4.512353,-0.017044,-0.002131,0.006392,1558.793945,-63.067234,-9.030142,-174.639191,-0.019634,0.028092,0.003551
-27.755745,25.225643,119.894737,0.429110,0.846250,-0.096436,-0.300708,50.125000,37.000000,0.000084,-4.153660,7.740586,-4.447788,-0.010653,-0.007457,0.017044,1558.795044,-63.133839,-9.138124,-174.691666,-0.039473,0.018808,-0.058348
-27.756458,25.224918,119.894325,0.429114,0.846248,-0.096444,-0.300706,50.125000,13.000000,0.000506,-4.168008,7.754934,-4.454962,0.013848,-0.002131,0.003196,1558.796021,-63.161583,-9.202428,-174.831177,-0.002599,-0.007212,-0.027323
-27.756302,25.224548,119.894249,0.429116,0.846248,-0.096444,-0.300703,50.125000,13.000000,0.000236,-4.175182,7.711891,-4.469310,-0.010653,0.009587,-0.005326,1558.796997,-63.144905,-8.979022,-174.865509,0.008726,-0.004856,0.067981
-27.755857,25.224489,119.893616,0.429122,0.846246,-0.096439,-0.300701,50.125000,36.000000,0.000848,-4.146486,7.754934,-4.498005,-0.018109,-0.009587,-0.001065,1558.798096,-63.060089,-8.926915,-174.642288,-0.007988,0.077291,0.013694
-27.756891,25.224449,119.892990,0.429124,0.846243,-0.096446,-0.300705,50.125000,13.000000,0.001306,-4.275616,7.711891,-4.469310,0.007457,-0.024501,0.004261,1558.798950,-63.183907,-8.841035,-174.734390,-0.013785,0.093944,-0.079368
-27.757809,25.226101,119.892990,0.429117,0.846242,-0.096445,-0.300720,50.125000,13.000000,0.001294,-4.189529,7.726239,-4.469310,0.007457,-0.017044,-0.011718,1558.800049,-63.230087,-9.090283,-174.781219,0.019194,0.097034,-0.001138
-27.758337,25.226463,119.892303,0.429119,0.846238,-0.096445,-0.300725,50.125000,13.000000,0.000157,-4.175182,7.812325,-4.469310,-0.012783,-0.011718,0.007457,1558.801025,-63.148323,-9.404218,-174.692474,-0.023128,0.060568,-0.030698
