I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
111.587639,34.986492,-44.874699,-0.400701,0.434420,0.144860,-0.793557,50.125000,13.000000,0.000766,-5.674517,-5.638648,5.696039,0.000000,0.013848,-0.017044,861.299011,-5.674517,-5.638648,-4.098661,-0.005281,0.013611,-0.017692
111.586510,34.986206,-44.875668,-0.400707,0.434423,0.144864,-0.793552,50.125000,13.000000,0.000970,-5.681691,-5.753429,5.710386,0.014914,-0.009587,0.008522,861.300049,-5.638648,-5.767777,-4.084313,0.005372,0.002959,0.000418
111.587784,34.985802,-44.874378,-0.400704,0.434415,0.144862,-0.793558,50.125000,13.000000,0.000816,-5.638648,-5.674517,5.782125,0.009587,-0.022371,-0.013848,861.300964,-5.638648,-5.674517,-4.012575,0.007502,-0.021543,0.011070
111.587708,34.985054,-44.874237,-0.400708,0.434410,0.144865,-0.793558,50.125000,32.000000,0.000085,-5.645822,-5.681691,5.688865,0.005326,0.001065,-0.018109,861.302002,-5.645822,-5.681691,-4.105835,0.000045,-0.005564,-0.020888
111.587570,34.984570,-44.874542,-0.400710,0.434409,0.144869,-0.793558,50.125000,13.000000,0.000072,-5.559735,-5.624300,5.624300,0.006392,-0.023436,0.034088,861.302979,-5.559735,-5.624300,-4.170400,-0.004216,-0.010890,0.006809
111.590469,34.985237,-44.872620,-0.400694,0.434402,0.144863,-0.793570,50.125000,13.000000,0.000265,-5.631474,-5.638648,5.710386,0.002131,0.006392,0.018109,861.304016,-5.631474,-5.638648,-4.084313,-0.002085,-0.015151,0.033441
111.589661,34.985554,-44.873825,-0.400694,0.434409,0.144867,-0.793566,50.125000,32.000000,0.000300,-5.581257,-5.652996,5.624300,0.010653,0.004261,-0.007457,861.304993,-5.581257,-5.652996,-4.170400,0.005372,0.004024,-0.008104
111.589005,34.985191,-44.873802,-0.400700,0.434408,0.144866,-0.793563,50.125000,13.000000,0.001899,-5.609952,-5.696039,5.588431,0.035154,-0.015979,0.000000,861.306030,-5.609952,-5.696039,-4.206269,0.029873,-0.016216,-0.000648
111.589844,34.984695,-44.871704,-0.400704,0.434397,0.144857,-0.793569,50.125000,13.000000,0.000576,-5.638648,-5.652996,5.753429,0.009587,0.000000,0.001065,861.307007,-5.638648,-5.652996,-4.041270,0.004306,-0.000237,0.000418
111.589905,34.985123,-44.871490,-0.400703,0.434398,0.144854,-0.793570,50.125000,13.000000,0.001668,-5.660169,-5.609952,5.753429,-0.012783,0.004261,-0.012783,861.308044,-5.660169,-5.609952,-4.041270,-0.018064,0.004024,-0.013431
111.589386,34.984337,-44.873085,-0.400704,0.434400,0.144867,-0.793566,50.125000,13.000000,0.000191,-5.624300,-5.703212,5.688865,-0.010653,-0.011718,0.000000,861.308960,-5.624300,-5.703212,-4.105835,-0.015934,-0.011955,-0.000648
111.590607,34.985146,-44.872555,-0.400694,0.434401,0.144864,-0.793571,50.125000,32.000000,0.000596,-5.638648,-5.638648,5.739082,0.007457,0.002131,0.006392,861.310059,-5.638648,-5.638648,-4.055618,0.002176,0.001893,0.005744
111.590790,34.986015,-44.871662,-0.400693,0.434403,0.144854,-0.793572,50.125000,13.000000,0.001781,-5.739082,-5.660169,5.731908,0.021305,0.007457,-0.003196,861.311035,-5.739082,-5.660169,-4.062792,0.016024,0.007220,-0.003843
111.590935,34.986519,-44.870132,-0.400696,0.434400,0.144841,-0.793575,50.125000,13.000000,0.000410,-5.667343,-5.652996,5.717560,0.010653,0.007457,-0.003196,861.312012,-5.667343,-5.652996,-4.077139,0.005372,0.007220,-0.003843
111.591049,34.986034,-44.869595,-0.400699,0.434395,0.144840,-0.793576,50.125000,12.000000,0.001191,-5.581257,-5.645822,5.753429,-0.002131,-0.012783,0.013848,861.313049,-5.581257,-5.645822,-4.041270,-0.007412,-0.013020,0.013201
111.593124,34.986164,-44.868309,-0.400689,0.434389,0.144838,-0.793585,50.125000,16.000000,0.000593,-5.609952,-5.652996,5.746255,-0.001065,-0.012783,0.015979,861.314026,-5.609952,-5.652996,-4.048444,-0.007412,-0.021543,0.015331
111.594078,34.985565,-44.867409,-0.400688,0.434381,0.144839,-0.793589,50.125000,36.000000,0.000557,-5.667343,-5.674517,5.774951,0.008522,0.000000,-0.011718,861.315063,-5.667343,-5.674517,-4.019749,0.001111,-0.005564,-0.013431
111.593796,34.984795,-44.867519,-0.400692,0.434378,0.144843,-0.793588,50.125000,16.000000,0.000051,-5.667343,-5.731908,5.739082,0.000000,-0.019175,0.004261,861.316040,-5.667343,-5.731908,-4.055618,0.001111,-0.013020,-0.009170
111.594429,34.983883,-44.867775,-0.400691,0.434372,0.144852,-0.793590,50.125000,16.000000,0.001304,-5.581257,-5.724734,5.660169,-0.005326,-0.008522,0.001065,861.317078,-5.581257,-5.724734,-4.134531,-0.005281,-0.014086,0.002548
111.594353,34.983913,-44.868847,-0.400687,0.434376,0.144858,-0.793589,50.125000,16.000000,0.002376,-5.667343,-5.731908,5.617126,0.005326,-0.019175,-0.003196,861.317993,-5.667343,-5.731908,-4.177574,-0.006346,-0.006629,0.001483
111.594193,34.982727,-44.869328,-0.400691,0.434371,0.144867,-0.793588,50.125000,16.000000,0.001872,-5.581257,-5.753429,5.688865,0.009587,-0.006392,0.002131,861.319031,-5.581257,-5.753429,-4.105835,0.014959,-0.009825,0.001483
111.593346,34.982407,-44.870678,-0.400693,0.434375,0.144875,-0.793583,50.125000,36.000000,0.001048,-5.602778,-5.674517,5.602778,-0.009587,-0.013848,0.001065,861.320068,-5.602778,-5.674517,-4.191921,-0.002085,0.007220,0.002548
111.593567,34.981018,-44.871120,-0.400696,0.434368,0.144886,-0.793584,50.125000,16.000000,0.001443,-5.502345,-5.652996,5.660169,0.004261,-0.007457,-0.017044,861.321045,-5.502345,-5.652996,-4.134531,-0.002085,-0.011955,-0.013431
111.592026,34.979687,-44.872513,-0.400706,0.434367,0.144897,-0.793577,50.125000,17.000000,0.001225,-5.552561,-5.703212,5.674517,0.011718,0.018109,0.013848,861.322021,-5.552561,-5.703212,-4.120183,0.008567,0.011481,-0.010235
111.592010,34.980350,-44.872299,-0.400704,0.434371,0.144892,-0.793577,50.125000,12.000000,0.000303,-5.574083,-5.667343,5.688865,0.007457,0.007457,0.014914,861.322998,-5.574083,-5.667343,-4.105835,0.002176,0.007220,0.014266
111.592278,34.980499,-44.872021,-0.400703,0.434370,0.144890,-0.793578,50.125000,13.000000,0.000708,-5.645822,-5.617126,5.703212,0.006392,-0.007457,-0.012783,861.324036,-5.645822,-5.617126,-4.091487,0.001111,-0.007694,-0.013431
