I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
38.252537,2.597503,-84.899467,-0.691947,0.643001,0.205288,-0.256155,49.375000,13.000000,0.000516,-0.466300,-9.871221,0.832167,-0.004261,0.011718,0.041545,550.358032,-20.255878,6.717155,-45.344109,-0.066579,0.047469,-0.073434
38.252640,2.599362,-84.900345,-0.691938,0.643010,0.205279,-0.256165,49.375000,13.000000,0.000349,-0.487822,-9.899916,0.868036,-0.002131,-0.011718,0.004261,550.358948,-20.316179,6.789833,-45.324280,-0.006316,0.011043,0.024794
38.253235,2.599197,-84.900238,-0.691938,0.643008,0.205283,-0.256167,49.375000,14.000000,0.000206,-0.423257,-9.914264,0.832167,0.019175,-0.006392,-0.012783,550.360046,-20.322710,6.822601,-45.318668,0.027744,0.003811,0.029702
38.253273,2.598164,-84.899544,-0.691944,0.643002,0.205288,-0.256163,49.375000,13.000000,0.000005,-0.444779,-9.842525,0.875210,0.015979,0.003196,-0.008522,550.361023,-20.317209,6.792489,-45.470547,0.017930,-0.005128,0.002503
38.252766,2.597852,-84.898796,-0.691950,0.642998,0.205286,-0.256160,49.375000,33.000000,0.001088,-0.423257,-9.907089,0.954122,-0.007457,0.013848,0.003196,550.362000,-20.405870,7.052485,-45.408443,-0.012856,-0.031216,-0.033674
38.252392,2.597962,-84.898849,-0.691950,0.642999,0.205283,-0.256158,49.375000,13.000000,0.000512,-0.473474,-9.921437,0.932601,0.004261,-0.009587,0.004261,550.363037,-20.395372,6.957228,-45.342915,-0.003645,0.017701,0.019083
38.252747,2.598200,-84.897827,-0.691954,0.642992,0.205281,-0.256163,49.375000,13.000000,0.000884,-0.459127,-9.849699,0.946948,0.008522,0.012783,-0.001065,550.364014,-20.426264,6.913640,-45.533413,0.001385,-0.014370,-0.027941
38.251953,2.598041,-84.897209,-0.691960,0.642990,0.205276,-0.256159,49.375000,13.000000,0.002282,-0.416083,-9.871221,0.903905,0.000000,0.003196,0.005326,550.364990,-20.473202,7.128139,-45.402672,-0.010020,-0.002798,-0.011829
38.252449,2.598345,-84.897179,-0.691958,0.642989,0.205277,-0.256163,49.375000,12.000000,0.000347,-0.466300,-9.914264,0.925427,0.000000,-0.012783,0.007457,550.366028,-20.384377,6.945070,-45.354862,-0.009690,0.021458,0.023373
38.252861,2.598505,-84.897163,-0.691957,0.642989,0.205279,-0.256167,49.375000,32.000000,0.000155,-0.437605,-9.828177,0.903905,0.010653,-0.002131,-0.004261,550.367004,-20.358858,6.837780,-45.538708,0.010272,0.001753,0.010694
