I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
71.561356,-31.689575,38.814613,-0.683048,-0.409892,0.022017,-0.604110,49.875000,13.000000,0.000186,5.129304,5.179521,6.485162,-0.003196,0.000000,0.008522,565.075012,5.129304,5.179521,-3.309537,-0.008477,-0.000237,0.007875
71.561508,-31.690210,38.814236,-0.683047,-0.409892,0.022023,-0.604112,49.875000,12.000000,0.001691,5.186695,5.150826,6.434945,0.012783,0.002131,-0.014914,565.076050,5.186695,5.150826,-3.359755,0.007502,0.001893,-0.015561
71.560974,-31.689671,38.814465,-0.683051,-0.409891,0.022020,-0.604108,49.875000,13.000000,0.000629,5.107783,5.172348,6.463641,0.002131,-0.003196,-0.014914,565.076965,5.079087,5.107783,-3.359755,-0.003150,-0.003433,-0.015561
71.560577,-31.689381,38.814476,-0.683054,-0.409890,0.022019,-0.604105,49.875000,13.000000,0.000695,5.064740,5.208217,6.391902,0.000000,-0.006392,0.004261,565.078003,5.064740,5.208217,-3.402798,-0.005281,-0.006629,0.003614
71.560509,-31.690590,38.815083,-0.683048,-0.409899,0.022024,-0.604106,49.875000,33.000000,0.000510,5.165174,5.186695,6.449293,0.020240,0.003196,0.006392,565.078979,5.165174,5.186695,-3.345407,0.014959,0.002959,0.005744
71.560791,-31.690119,38.815952,-0.683045,-0.409902,0.022016,-0.604107,49.875000,13.000000,0.000283,5.107783,5.229738,6.449293,0.014914,0.008522,-0.005326,565.080078,5.107783,5.229738,-3.345407,0.009633,0.008285,-0.005974
71.560287,-31.689510,38.816200,-0.683048,-0.409901,0.022012,-0.604104,49.875000,13.000000,0.000542,5.071913,5.215391,6.420598,-0.008522,0.000000,-0.008522,565.080994,5.071913,5.215391,-3.374102,-0.013803,-0.000237,-0.009170
71.559807,-31.689075,38.816063,-0.683053,-0.409898,0.022011,-0.604101,49.875000,13.000000,0.000022,5.100609,5.172348,6.427772,0.011718,0.003196,-0.010653,565.081970,5.057566,5.143652,-3.417145,0.006437,0.002959,-0.011300
71.559814,-31.689257,38.816177,-0.683052,-0.409900,0.022012,-0.604101,49.875000,13.000000,0.000189,5.064740,5.136478,6.427772,0.004261,0.001065,0.009587,565.083008,5.064740,5.136478,-3.366928,-0.001020,0.000828,0.008940
71.560669,-31.689466,38.815487,-0.683049,-0.409896,0.022014,-0.604106,49.875000,32.000000,0.000091,5.122130,5.172348,6.449293,-0.004261,0.010653,0.010653,565.084045,5.122130,5.172348,-3.345407,-0.009542,0.010415,0.010005
71.561188,-31.689579,38.814529,-0.683050,-0.409891,0.022018,-0.604109,49.875000,13.000000,0.000284,5.064740,5.107783,6.406250,-0.002131,-0.004261,-0.008522,565.084961,5.064740,5.107783,-3.388450,-0.007412,-0.004498,-0.009170
71.560707,-31.689808,38.814713,-0.683051,-0.409893,0.022020,-0.604106,49.875000,13.000000,0.000302,5.071913,5.172348,6.370380,0.008522,0.001065,-0.006392,565.085999,5.071913,5.172348,-3.424319,0.003241,0.000828,-0.007039
