I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
132.338303,30.939859,-134.231552,-0.073362,-0.453632,-0.770305,0.442116,50.125000,13.000000,0.000550,-5.122130,-6.054731,-5.954297,0.004261,0.009587,0.004261,287.071991,-0.161727,0.758141,1.210754,0.003545,0.002924,-0.002899
132.337158,30.939999,-134.232498,-0.073362,-0.453640,-0.770303,0.442111,50.125000,13.000000,0.000321,-5.079087,-6.090600,-5.968645,-0.001065,0.005326,0.011718,287.072998,-0.172722,0.761748,1.210000,-0.000005,-0.004613,0.000673
132.337051,30.940077,-134.232773,-0.073363,-0.453640,-0.770303,0.442110,50.125000,13.000000,0.000191,-5.114956,-6.112122,-5.975819,0.009587,-0.004261,-0.008522,287.074005,-0.187188,0.741661,1.230655,-0.000187,0.003316,-0.000165
132.337097,30.940456,-134.232864,-0.073366,-0.453641,-0.770303,0.442110,50.125000,13.000000,0.001066,-5.136478,-6.033210,-5.932775,0.010653,0.003196,0.002131,287.075012,-0.156716,0.754444,1.208519,0.001438,0.002913,-0.002633
132.337082,30.940628,-134.233032,-0.073368,-0.453641,-0.770303,0.442109,50.125000,32.000000,0.000012,-5.107783,-6.097774,-5.947124,0.002131,-0.002131,-0.003196,287.075989,-0.181604,0.737686,1.222514,-0.000622,-0.000724,0.001615
132.337479,30.940908,-134.232513,-0.073370,-0.453639,-0.770301,0.442113,50.125000,13.000000,0.000343,-5.114956,-6.162339,-5.947124,0.008522,-0.007457,0.014914,287.076996,-0.211258,0.701178,1.248146,-0.005700,-0.009137,0.002577
132.337021,30.942663,-134.233459,-0.073385,-0.453646,-0.770298,0.442111,50.125000,14.000000,0.000491,-5.186695,-6.126470,-5.982993,-0.011718,-0.011718,0.002131,287.078003,-0.193803,0.708999,1.255019,-0.006778,-0.013312,0.009606
132.337265,30.942780,-134.233734,-0.073388,-0.453644,-0.770299,0.442109,50.125000,13.000000,0.000526,-5.114956,-6.133644,-5.939950,0.007457,0.006392,-0.014914,287.079010,-0.198826,0.702424,1.263858,0.005581,0.010936,-0.003735
132.338150,30.941332,-134.232697,-0.073377,-0.453636,-0.770304,0.442112,50.125000,13.000000,0.001080,-5.079087,-6.176687,-5.947124,0.006392,0.006392,-0.024501,287.080017,-0.215449,0.707138,1.242446,0.007146,0.014781,-0.003925
132.339020,30.939993,-134.232193,-0.073368,-0.453627,-0.770309,0.442112,50.125000,32.000000,0.002978,-5.057566,-6.155165,-6.069079,0.008522,-0.001065,-0.010653,287.080994,-0.183406,0.780458,1.221546,0.001552,0.005536,-0.001118
