I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
54.619267,-48.030140,81.300591,-0.494144,-0.670391,0.001349,-0.553530,50.000000,12.000000,0.000399,7.238417,6.463641,1.025861,0.009587,0.008522,0.000000,813.106995,7.238417,6.463641,-8.768839,0.004306,0.008285,-0.000648
54.618679,-48.028831,81.301544,-0.494147,-0.670394,0.001339,-0.553523,50.000000,13.000000,0.004167,7.173852,6.556901,0.961296,0.001065,-0.007457,-0.018109,813.108032,7.173852,6.556901,-8.833404,-0.004216,-0.007694,-0.018757
54.617008,-48.027584,81.302696,-0.494155,-0.670399,0.001335,-0.553512,50.000000,12.000000,0.002036,7.130809,6.413424,0.961296,-0.002131,-0.019175,-0.002131,813.109009,7.152330,6.485162,-8.804708,-0.007412,-0.019412,-0.002778
54.615948,-48.026962,81.303024,-0.494161,-0.670399,0.001336,-0.553505,50.000000,13.000000,0.000722,7.209721,6.406250,0.911079,-0.015979,0.006392,0.006392,813.109985,7.209721,6.406250,-8.883620,-0.021260,0.006154,0.005744
54.615704,-48.027893,81.302994,-0.494158,-0.670400,0.001344,-0.553507,50.000000,12.000000,0.001760,7.202548,6.384728,0.803471,0.008522,-0.007457,0.020240,813.110962,7.224069,6.391902,-8.905142,0.003241,-0.007694,0.019592
54.613689,-48.029591,81.305603,-0.494144,-0.670412,0.001354,-0.553504,50.000000,12.000000,0.000781,7.209721,6.341685,0.946948,0.003196,-0.004261,-0.002131,813.112000,7.209721,6.341685,-8.847752,-0.002085,-0.004498,-0.002778
54.613060,-48.029442,81.305809,-0.494147,-0.670413,0.001355,-0.553501,50.000000,12.000000,0.000065,7.202548,6.406250,0.961296,-0.001065,-0.003196,-0.005326,813.113037,7.202548,6.406250,-8.833404,-0.006346,-0.003433,-0.005974
54.612835,-48.029736,81.306023,-0.494145,-0.670414,0.001358,-0.553501,50.000000,12.000000,0.000065,7.216895,6.413424,1.004339,0.013848,-0.005326,0.018109,813.113953,7.252764,6.449293,-8.854925,0.008567,-0.005564,0.017462
54.612789,-48.029831,81.306313,-0.494143,-0.670416,0.001357,-0.553501,50.000000,16.000000,0.000108,7.274286,6.348859,1.025861,-0.002131,-0.017044,-0.015979,813.114990,7.274286,6.348859,-8.768839,0.007502,-0.004498,-0.009170
54.612114,-48.029842,81.306114,-0.494147,-0.670415,0.001362,-0.553498,50.000000,37.000000,0.000220,7.231243,6.449293,1.047382,0.001065,-0.009587,0.007457,813.116028,7.245591,6.442119,-8.776012,-0.004216,-0.011955,-0.010235
